,time,text
598,2022-07-27T21:18:40.000Z,"All the talk of the #ToryLeadershipRace, @itvnews, and nothing at all on the biggest crisis of all, the #ClimateEmergency? #itvnews @AnushkaAsthana"
599,2022-07-27T21:18:34.000Z,@b3nnyboi90 @charles_watts It’s not like they’ll have 11 injuries at once.
600,2022-07-27T21:18:25.000Z,Rome wasn't built in a day\nBut Maharashtra absolutely destroyed in 2.5 years.
601,2022-07-27T21:18:19.000Z,Just 4 tickets left for the very Final Performance of the acclaimed TRAGIC tomorrow night at The Lighthouse Dún Laoghaire. \nhttps://t.co/aUQUmxamtb https://t.co/OJeu7g1vd8
602,2022-07-27T21:18:18.000Z,@AnyameleChinam2 @Nellyego You and your Iduu will be destroyed forever and ever. Efulefus
603,2022-07-27T21:17:37.000Z,Hope this reaches the right audience 🌎❤️ #BBNaija #earthquake #Beyonce #มายอาโปมีหนังพีเรียด #NUFC https://t.co/UaZUmXYwaD
604,2022-07-27T21:16:51.000Z,"USGS reports a M0.1 earthquake, 54 km SW of Rachel, Nevada on 7/27/22 @ 5:54:36 UTC https://t.co/ZBjBK2LKgS #earthquake"
605,2022-07-27T21:16:35.000Z,@_jsac_ Will pray for your safety! 🥺
606,2022-07-27T21:16:26.000Z,Unacceptable.\n\nThe history of law enforcement being used to maintain racist structures in this country is well-documented.\n\nIf the modern-day police department wants the Public to believe they are different then things like this cannot happen. \n\nBut. . .they do. Often. https://t.co/Kff8uzO1wc
607,2022-07-27T21:16:24.000Z,@bigclasstraitor More terror.
608,2022-07-27T21:16:20.000Z,"Be advised the Thornton 911 Comms Center will be conducting a test of the CodeRED emergency notification system tonight at 7pm. \nFour ways to register.\n-Text ""ThorntonCO"" to 99411\n-Call dispatch at 720-977-5150\n-Visit https://t.co/N8L2naeztJ\n-Download the CodeRED Mobile Alert app https://t.co/So0UrgzXNs"
609,2022-07-27T21:16:19.000Z,The Bug house has some serious potential. Bugs are creepy to begin with but a whole entire house full of them? Absolutely terrifying. Hope the story that goes with the house is compelling. #HHN31 https://t.co/NyV1dcJovW
610,2022-07-27T21:15:55.000Z,"Hawesville, KY (3:59 PM)Grid Power Outage Event&gt;&gt; The Ting Network detected an Electric Utility Grid Power Outage event. The event started at 3:59 PM local time and impacted at least 4 homes."
611,2022-07-27T21:15:55.000Z,"Hobart, IN (3:56 PM)Grid Power Outage Event&gt;&gt; The Ting Network detected an Electric Utility Grid Power Outage event. The event started at 3:56 PM local time and impacted at least 4 homes."
612,2022-07-27T21:15:54.000Z,"Crown Point, IN (3:56 PM)Grid Power Outage Event&gt;&gt; The Ting Network detected an Electric Utility Grid Power Outage event. The event started at 3:56 PM local time and impacted at least 7 homes."
613,2022-07-27T21:15:52.000Z,"USGS reports a M0.84 earthquake, 6km NW of The Geysers, CA on 7/27/22 @ 21:13:33 UTC https://t.co/Qh83kjRFgk #earthquake"
614,2022-07-27T21:15:08.000Z,"@ChandranTheMan Here me out, lol. \nSeth is in the ring, lights go out/come back on. Fiend is in the corner. He uses the ""heal"" glove this time thus ending Seth's current persona and eventually Seth brings back the burn it down Monday Night Rollins. That or just wrestle AJ, that would be solid. https://t.co/s8aOauYYlo"
615,2022-07-27T21:15:04.000Z,Is there a cost of living crisis? https://t.co/htMwAltmZz
616,2022-07-27T21:14:50.000Z,@toryboypierce @SkyNews @Kevin_Maguire Is it more damage to the economy than wasting £37 billion on tack and lost.
617,2022-07-27T21:14:17.000Z,@AbhijeetR0y @malviyapankaj @bsdhanoa and then get roughed up by toll booth goons.
618,2022-07-27T21:14:01.000Z,I can't hold such prejudice with a full chest knowing fully well i may be stabbing my very self! At one point in time some terror  may be ascribed to a particular tribe! We have had enough! We can't be fighting two battle at a time! https://t.co/JcOwoXlS5d
619,2022-07-27T21:13:57.000Z,“Some include:\n•concern for not being believed\n•fear of the attackers getting back at him/her\n•embarrassment or shame\n•fear of being blamed\n•pressure from others not to tell\n•distrust of law enforcement\n•belief that there is not enough evidence”
620,2022-07-27T21:13:16.000Z,National wants to kick off another housing crisis with open immigration. NZ landlords are greedy and protected\nhttps://t.co/NfionPFphS
621,2022-07-27T21:13:05.000Z,"Mww 6.2 earthquake (reviewed) occured at 2022-07-27T18:58:57 UTC, 52 km ENE of Calama, Chile https://t.co/dBTZFC6lUt"
622,2022-07-27T21:13:05.000Z,"@achfenton Democratic leadership now were in Dem leadership when that trust was fractured. I mean I don’t think you grasp the electoral mandate the democrats had, they even had the crisis where change would have been accepted and they changed nothing beyond making the banks more powerful."
623,2022-07-27T21:12:44.000Z,Cleared: Motor Vehicle Crash - GREENWICH #I95 North 0.40 miles before Exit 5 (US 1) at 7/27/2022 5:12:01 PM
624,2022-07-27T21:12:44.000Z,Cleared: Motor Vehicle Crash - GREENWICH #I95 North 0.40 miles before Exit 5 (US 1) at 7/27/2022 5:12:01 PM
625,2022-07-27T21:12:38.000Z,Thank you to @PaulBrandITV and @itvnews for giving top priority to the biggest crisis facing this nation as the two hopeless hopefuls look the other way. https://t.co/8EhbD7PvNR
626,2022-07-27T21:12:31.000Z,Dog Eat Dog…Look after your own interests. Is There a Cost of living Crisis affecting millions?Whoever becomes PM will they survive the winter?. https://t.co/bFglORuuMJ
627,2022-07-27T21:12:31.000Z,"Just posted a photo @ Tagbilaran City, Bohol, Philippines https://t.co/iju63ioyLo"
628,2022-07-27T21:12:27.000Z,"NOW: Hopkins officials suspect natural gas fueled this morning’s explosion. “In 30 years, I’ve never seen an explosion like this,” says fire chief. Believe incident was isolated to just one house and there aren’t any leaks elsewhere in the neighborhood. @MPRnews"
629,2022-07-27T21:12:27.000Z,We are looking to grow as a community. Come hang out with us and get to know more about this growing community. Toxic free environment and you can build your own brand as well🔥🙏 #BBNaija #LoveIsland #earthquake #Beyonce #NUFC #Titanshredder \n\nhttps://t.co/xEJEBUqiuH
630,2022-07-27T21:12:25.000Z,@EliotJacobson @EwaNiemiec Sea level rise is the bigger issue that most ignore in climate change already locked in all coastal cities gone burger. We already have + 1.2C in #nz and 120mm SLR without tidal and storm surge by 2050 SLR  +300-600mm @johnenglander @niwa_nz
631,2022-07-27T21:12:13.000Z,“Pakistan's border buildings on the Badakhshan border were destroyed due to border violations”. https://t.co/wtOs5rnzco
632,2022-07-27T21:12:02.000Z,thinking about how we never got an acoustic version of emergency https://t.co/GE3h66I23V
633,2022-07-27T21:11:52.000Z,"USGS reports a M0.83 earthquake, 41 km SW of Thatcher, Utah on 7/27/22 @ 20:53:35 UTC https://t.co/LS7YsDkLxM #earthquake"
634,2022-07-27T21:11:46.000Z,@starzofthenorth @orcbilly @ThoseBackPages But I love Trout. Just thought it was a sick burn!
635,2022-07-27T21:11:43.000Z,"@David_Cameron Sadly the legacy was destroyed by your decision to have a divisive advisory referendum, narrowly won by Leave and then fully implemented. Your legacy is not the Olympics but Brexit. The UK is far from united today in contrast to 2012."
636,2022-07-27T21:11:24.000Z,@LeeLeeCakers Aww he seems sweet. Oh no about the damage. 😬
637,2022-07-27T21:10:51.000Z,"USGS reports a M0.36 earthquake, 8km NW of The Geysers, CA on 7/27/22 @ 21:08:59 UTC https://t.co/G8fwJ46wx5 #earthquake"
638,2022-07-27T21:10:51.000Z,"My introduction to Zoomorphic Ultimate: Animal Army of the United States Army going out to war on Nukpana, Lord of Satanimals, as they are considered evil for Zoomorphia, and must be destroyed. #zoomorphicultimateanimalarmy #zoomorphicultimate #graphicnovel https://t.co/NoXMdPmhj3"
639,2022-07-27T21:10:48.000Z,Cleared: Motor Vehicle Crash - NEWTOWN #I84 West at Exit 11 (WASSERMAN WAY) at 7/27/2022 5:10:02 PM
640,2022-07-27T21:10:48.000Z,Cleared: Motor Vehicle Crash - NEWTOWN #I84 West at Exit 11 (WASSERMAN WAY) at 7/27/2022 5:10:02 PM
641,2022-07-27T21:10:40.000Z,"@steviexdavis @Daisy_x_x @BruceJe85482068 @Keir_Starmer @ITVTonight Labour built new nhs hospitals, recruited staff, cut waiting times for operations, cancer treatment and accident and emergency waiting times."
642,2022-07-27T21:10:09.000Z,5pm: Mostly Cloudy 24.9C - Feels: 30C / 86F] - https://t.co/pu4P1J8FJG - Wind: SSE 20km/h - Barometer: 101.0 kPa v - Vis: 24.1km - Hum: 60% #Toronto #Weather
643,2022-07-27T21:10:04.000Z,"This hapening bec Ur fathr dint get his lov bec each&amp;evryone of us to blame&amp;Satans sec wife frm first wife blamed him for all the wrong reasons.Q? roll of the wife bec of witcguse,abuse,thow thm in the fire,bec we are raped NO virgins to give his childern. https://t.co/8pIBiNG5C1"
644,2022-07-27T21:10:02.000Z,78.3F (Feels: 85.1F) - Humidity: 94% - Wind: 2.7mph NE - Gust: 3.7mph - Pressure: 29.969in #weather https://t.co/75yzNJ23Eh
645,2022-07-27T21:10:01.000Z,"@PaulBrandITV’s excellent report on @itvnews shows a crisis with #Ambulances and strain on the #NHS. Delays cause deaths and NHS staff are on their knees, not just in Warrington ED @AngelaRayner @trussliz @RishiSunak @DrRosena @10DowningStreet Shame on this distracted Government!"
646,2022-07-27T21:09:46.000Z,"How many times did they vote to repeal the Affordable Care Act while Obama was President?\nTalk abt a waste of time!!\nHow is it an attack on SCOTUS to do what SCOTUS says Congress should do, pass laws?\nPray, tell. https://t.co/4yIoQXaXY3"
647,2022-07-27T21:09:42.000Z,"""Mitchell said a NSW advertising blitz would be launched as part of a drive to lure more new graduate teachers into the public system"" - the only way to deal with the teaching crisis is to reduce useless admin, raise salaries and stop teaching bashing #MoreThanThanks"
648,2022-07-27T21:09:19.000Z,"Well done, @PaulBrandITV and the @itvnews team. This is ESSENTIAL reporting on the #NHS crisis, and waiting times! #itvnews"
649,2022-07-27T21:09:05.000Z,"The sound of destruction in Kharkiv right now is just like March. \n\nIn downtown and city center this is the worst night since April. \n\nRussian terrorism is visiting Kharkiv, Ukraine along with Russian cowardice and Russian weakness."
650,2022-07-27T21:08:14.000Z,Earthquake 5:06 AM
651,2022-07-27T21:07:52.000Z,"USGS reports a M1.9 earthquake, 26 km SW of Coyanosa, Texas on 7/27/22 @ 19:57:38 UTC https://t.co/WXo4atyAz1 #earthquake"
652,2022-07-27T21:07:18.000Z,"Tonight's travellers of terror, peering with me through the portals of the phantasmagorical 💀👻\n\n#haunted #haworth #ghoststories #storytelling #brontecountry #ghostwalk #spookytales #westyorkshire https://t.co/gGEt4nCS93"
653,2022-07-27T21:07:13.000Z,"""EMISSIONS IMPOSSIBLE""*\nComic Tragedy\nStarring: #justinflation Trudeau,\n#GuilbeauMustGo, and the Liberal Carry On Gang.\nSpecial appearances: #KlausSchwab #WEF #BidenRecession #WHO #IPCC #EuropeanUnion\n*WARNING: As few Canadians possible were harmed in making of this graphic film https://t.co/8GEvC4MHOK"
654,2022-07-27T21:06:58.000Z,This is how it pleases @presidentBio to appoint William Fayie Sellu as the new Inspector General of Police and Former Minister of the then ruling Government (@APC) @DrAlphaKanu as the presidential spokesperson. \nWe pray the sierra leone police will be forced for good under the IG https://t.co/8FPiX6yNwQ
655,2022-07-27T21:06:54.000Z,i’m just proud of me for staying afloat when things came at me that would have probably destroyed a lot of people.
656,2022-07-27T21:06:37.000Z,Kent’s cultural attaché on his fact finding mission up North with a very young @Albertdungeness @gibbard_crisis https://t.co/MsiDhkdCVM
657,2022-07-27T21:06:30.000Z,"Recall that @Pittsburgh is home of the recent Fern Hollow bridge collapse, the ironic symbol of USA’s Infrastructure Bill passage this year. Having crawled out of bankruptcy, the city has fiscal priorities that do not prioritize replacement of street signs."
658,2022-07-27T21:05:44.000Z,This Nursing job might be a great fit for you. Click the link in our bio to see it and more. LPN Emergency Svcs at Summerville Medical Center #ER #Emergency
659,2022-07-27T21:05:34.000Z,I worked with girls as young as nine 810 at juvenile court who were raped brutalized torn and impregnated by family members they all cried 24 seven they will pretty much destroyed - now supreme court wants to finish the job??!! https://t.co/Xzyhl0J4ZZ
660,2022-07-27T21:05:09.000Z,"Wednesday 27 July 2022\nDaily graphs, reviewing the weather of the past 24 hours.\n\n#rpi #pywws #weather https://t.co/GZPCzcNbgS"
661,2022-07-27T21:04:59.000Z,"As with just about every conspiracy, this one is objectively wrong as those guys didn’t die in a crash and you’re mistaking 2 completely different things lmao https://t.co/n646gnLFnE"
662,2022-07-27T21:04:52.000Z,"@JohnTextor In order to help an alvinegro fan who had his car set on fire by fans of the Santos team, we are collecting financial aid to compensate for the damage...\nhttps://t.co/A7y2wDSsMP"
663,2022-07-27T21:04:32.000Z,Major explosion near downtown Kharkiv. \n\nWindows rattled and building shook and the echo ripped across the streets of the city just now.
664,2022-07-27T21:04:30.000Z,@PippaCrerar FFS!\nHasn't the c_nt done enough damage already?
665,2022-07-27T21:03:51.000Z,"USGS reports a M0.21 earthquake, 2km WSW of Anderson Springs, CA on 7/27/22 @ 20:48:28 UTC https://t.co/FjQRqIgkQt #earthquake"
666,2022-07-27T21:03:32.000Z,"@Lovemongerer @shadowinthevoid @CotswoldsGeezer @DeborahMeaden Fire and police services? Highway maintenance? Garbage collection? Maybe it’s different in the USA but in the Uk my taxes get me free healthcare, guaranteed pension, emergency services, garbage collection, Highway maintenance, street lighting, provide care for the less well off…"
667,2022-07-27T21:03:31.000Z,We on the Brink of s Housing Crash? \nhttps://t.co/XxhRc1gFUF
668,2022-07-27T21:03:25.000Z,@Waspagtv I need only arise when the terror is encroaching into the FCT.
669,2022-07-27T21:03:24.000Z,@virginmedia Hi thankyou4 replying. You offered me the piss a while back for free then tried to charge approx 25 quid a month for them.The issue is half your line and half the equipment. You can never send an engineer out as everytime I phone there is an issue in the area.Another outage today
670,2022-07-27T21:03:15.000Z,"Career tip for landing jobs like ""Property Damage Representative - West Trenton"" in Trenton, NJ. Go on informational interviews. The best way to get a meeting with a hiring manager is to ask for an informational meeting. #Insurance #HiringNow"
671,2022-07-27T21:03:13.000Z,Manchin-Schumer deal:\n\nRx provisions\nACA subsidy extension\n15% domestic corporate minimum tax\nInt’l tax provisions\nNo SALT cap change\nReforms to tax treatment of carried interest\nAdditional $ for IRS enforcement(?)\nEnergy and climate spending https://t.co/mq6yx099DS
672,2022-07-27T21:03:02.000Z,"WTAF?? Could you imagine? #ChristianNationalists =\n#ChristianNationalism . NO THANK YOU. Christian Nationalism doesn't seem very American to me. Period. \nPray to the God you want, people. \nVote Blue in 2022 &amp; 2024 https://t.co/MEFDejpq0E"
673,2022-07-27T21:02:53.000Z,"Every time I see this face, I just pray for forgiveness because no can ever imagine the level of anger and unprintable things I want to say right now..... #OccupyCBN #OccupyNigeria #clueless #Incompetence #IncapacityRedefined https://t.co/H1wvH336Jz"
